data;
param d:=
9 16   36.1949430466
10 16   57.9863518505
11 16   22.552859554
12 16   17.9068132855
13 16   53.6067185061
14 16   44.9445605528
15 16   68.7882214507
16 16   0.0
17 16   72.66148251
18 16   37.3259541692
19 16   32.2122757816
20 16   46.152135155
21 16   18.999790115
22 16   37.1480917685
1 17   19.3130360918
2 17   78.4810332855
3 17   74.4722708887
4 17   59.0153877961
5 17   100.286699056
6 17   92.1485502971
7 17   13.3459576951
8 17   46.4101784677
9 17   103.193582345
10 17   86.4758312757
11 17   93.3458067404
12 17   84.9726813639
13 17   85.8692520716
14 17   117.586820043
15 17   14.6269224352
16 17   72.66148251
17 17   0.0
18 17   99.588027485
19 17   56.8445468483
20 17   56.59572357
21 17   82.1805838864
22 17   91.1502203471
1 18   95.698452146
2 18   33.27570499
3 18   103.075788396
4 18   59.0601522503
5 18   37.0971524473
6 18   44.5559475003
7 18   88.8478019732
8 18   54.2006976338
9 18   53.2257991105
10 18   92.4604737027
11 18   40.1437054819
12 18   45.3252825098
13 18   36.2740914235
14 18   38.8272276541
15 18   91.2081074039
16 18   37.3259541692
17 18   99.588027485
18 18   0.0
19 18   43.9341264059
20 18   83.4641938333
21 18   19.2882153706
22 18   12.2669154866
1 19   56.9771084571
2 19   35.6340422737
3 19   84.3712568107
4 19   24.9380918171
5 19   57.7007768914
6 19   42.4670794831
7 19   47.7336681928
8 19   18.120011302
9 19   68.1844756474
10 19   82.716108643
11 19   53.7952048378
12 19   50.1059278154
13 19   33.1598338364
14 19   71.0363843682
15 19   47.3769411373
16 19   32.2122757816
17 19   56.8445468483
18 19   43.9341264059
19 19   0.0
20 19   60.6594426569
21 19   29.6912519025
22 19   34.4363056829
1 20   38.3972967462
2 20   50.7438367635
3 20   23.9116565859
4 20   81.3515959801
5 20   63.413179796
6 20   102.464740648
7 20   44.5980194737
8 20   42.9704154332
9 20   58.32913886
10 20   29.9989699413
11 20   55.4313916676
12 20   45.7010337972
13 20   92.3447029911
14 20   81.4250088885
15 20   62.7725644627
16 20   46.152135155
17 20   56.59572357
18 20   83.4641938333
19 20   60.6594426569
20 20   0.0
21 20   64.6872241106
22 20   81.9136737681
1 21   76.9265327459
2 21   16.4685329933
3 21   85.2161581705
4 21   50.6886205485
5 21   31.2465426202
6 21   48.6746745397
7 21   70.7787687674
8 21   35.9776164172
9 21   45.2077154883
10 21   76.4413967319
11 21   30.2501286312
12 21   31.594819014
13 21   38.2363410735
14 21   41.8474041533
15 21   75.170532956
16 21   18.999790115
17 21   82.1805838864
18 21   19.2882153706
19 21   29.6912519025
20 21   64.6872241106
21 21   0.0
22 21   18.3593497835
1 22   89.2377297844
2 22   34.7928393723
3 22   103.163002051
4 22   47.0997412315
5 22   45.1595838356
6 22   33.660389831
7 22   81.2841819573
8 22   47.5404718328
9 22   60.7026018304
10 22   94.8006115725
11 22   46.3849926686
12 22   49.3874007261
13 22   24.5352235314
14 22   49.9919463908
15 22   81.7036215287
16 22   37.1480917685
17 22   91.1502203471
18 22   12.2669154866
19 22   34.4363056829
20 22   81.9136737681
21 22   18.3593497835
22 22   0.0
;
